text,label
"Регистрировалась через 3 часа после публикации поста, уже мест не было(",negative
"Респект, не мой проект, но достойно отработали обратную связь.",positive
"Решил поддержать предзаказ, даже не вдаваясь в игру, визуал понравился...",neutral
Риз,neutral
Рисовали вышли на новый уровень)) Больше комплексных рисовалок!!!,positive
Рисовка как у Ведьм чтоли =\,neutral
Розыгрыш с миньками надеюсь? 🥲,neutral
"розыгрыш? голосуй или проиграешь, вот и все условия",neutral
Романы Стругацких,neutral
РосОвцеДор,neutral
Русская локализация Cuba libre выглядит офигенно,positive
Рядом с социальным казначейством Москвы,neutral
с 5 по 8 сентября что нить у вас будет?,neutral
"С battlecon все так же, сентябрь?",neutral
С каких пор Василий получает столько хейта? Можно объяснительную бригаду: что он сделал?:),negative
с лесом прикольно),positive
С нынешним законодательством - рисковая игра...,neutral
"С одной стороны все три мои предзаказа идут не позже плана, пока, что радует, с другой - не раньше, что огорчает.",negative
"С по Апокалипсису, который максимальный, что то новое будет?) или просто репринт? P.s. Асеншон рассылают или все таки нет? Чот у меня просто заказ создан и все",neutral
"С рассрочкой жопа. У меня корзина 24к, но я это разом вообще не тяну, блин, никак((( не серьезно и очень жестоко(((",negative
С самого начала за неё болел 💥💥💥,positive
"С удовольствием бы откликнулась на вакансию, но живу не в Питере.",neutral
С удовольствием почитаю отзывы людей Как положительные так и отрицательные...,neutral
С учётом количества карт цена кажется вполне вменяемой...,neutral
"С.С. Тармашев серия книг ""Древний""",neutral
самая милаха!!!,positive
Самую начальную из них,neutral
Самую простую ) первый раз вижу,neutral
"Самые быстрые руки на диком западе, успел, фух",positive
Саша вперёд!,positive
"Саша, выиграй плез",positive
"Саша, ставлю на тебя! Не подведи! (^__^)",positive
"Саша, ты обязан победить",positive
Сваливают с насиженного места дабы избежать встречи?,neutral
Свалить все на другого? ),neutral
Свет в тумане,neutral
Светлячок,neutral
Сделайте так же с Hollow Pact),neutral
"Сделайте хотя бы рассрочку на сумму от 20к, ну чего вы😭😭😭😭😭😭😭😭😭😭😭😭 блин. Я спать сегодня не буду…",negative
сделайти такую игру про котиков!!,positive
Сделано,positive
Сегодня будет предзаказ?,neutral
Сегодня впервые выиграл за зверя. Играл за Раагу),positive
Сегодня забрал коробочки. Очень приятный светло-серый пластик. Спасибо!!!,positive
сегодня затестим,neutral
"Сейчас ТМБ и Забытые Свитки в топе!!! Отличный геймплей и мозговой штурм от «Чипов», всегда интересно играть новую сессию, а что еще надо для настольщика!) P.S. Уже заказал фул фарш локализацию Гопломаха!",positive
Сенка - люблю огнестрелы и снайперскую тему со всякими прицелами >=]...,positive
Сенка и Сора - заверните 😁👍🏻,positive
"Сенсей Архи работает именно сейчас, если что, не при активации!",neutral
Сергей Лукьяненко черновик и чистовик,neutral
"Серп на предзаказе фф с железками и Промо за 27 брал, тут на листочки с маркерами и несколькими деревяшками 20.. Кажется пора переходить в электронный вид.. Дешевле купить несколько планшетов, чем картон. Грустно что наше любимое хобби выходит из статуса дешего и сердито в что-то другое..",negative
Сиде?,neutral
"сильно ли игра нагружает ""оперативку""? Мозги кипят после партии?",neutral
Симон с мордред не подведет? Допчики будут? Миньки и сеттинг крутые. Вот бы еще игра уровня Лэнга! Ждем летсплеи!,positive
Синенькую,neutral
"Синий трактор, это конечно хорошо. Допка для карточной войны кольца, надеюсь, когда-нибудь тоже доедет🫠",neutral
"Синий трактор, это конечно хорошо. Допка для карточной войны кольца, надеюсь, когда-нибудь тоже доедет🫠",positive
Синюю,neutral
синюю или зеленую,neutral
"Синюю, жёлтую.. Да любую на самом-то деле! 😉",neutral
Синяя,neutral
Синяя 😁,neutral
Синяя или жёлтая,neutral
Синяя классика.,neutral
Скажите пожалуйста а акриловые фигуры и миниатюры это одно и тоже?,neutral
"Скажите, а будут ли красная и синяя версия чем-то отличаться в плане компонентов от ранее издаваемых интерхитом?",neutral
"Скажите, а почему изначально игра называется Дорожные сети, а сейчас Дорожные работы?",neutral
"Скажите, будете ли пятый монстр пак для повелителя токио издавать?",neutral
"скажите, запись прямого эфира потом будет? чтобы спокойно без зависания посмотреть и разобраться?",neutral
Сколько в рознице будет стоить Ведьмак? Вроде 2 коробки было?,neutral
Сколько врагов сверху стопки можно убивать?,neutral
"Сколько всего едет😱 Надеюсь возьмет е максимально новинок на сентябрьский GamesDay! А так интересны из грядущего дорожные тайлы,,mundbug, unmatched, под прицелом, космополит, а так все бы попробовал😄 А судя по очереди предзаказ Unmatched 3 это где-то октябрь?",neutral
Сколько всего едет😱 Надеюсь возьмет максимально новинок на сентябрьский GamesDay!,neutral
Сколько допов будет?,neutral
Сколько ориентировочно будете рассылать предзаказанную Асценсию Тактическую?,neutral
"Сколько ориентировочно будете рассылать предзаказанную Асценсию Тактическую? Если я окажусь последним, кому отправите предзаказ, когда это будет?",neutral
Сколько урона нужно босу нанести?,neutral
Сколько-сколько карт 👀,neutral
Скорее бы БеКОН!,positive
Скорее бы уже,positive
слишком громкая музыка,negative
"Слишком громкая фоновая музыка, речь не слышно",negative
"Слишком интересно,чтобы пропустить такое",positive
"Слишком круто,чтобы не вписаться в такой движ",positive
слышнго очень тихо.,negative
слышно и видно,neutral
Смешанные чувства от этой карикатуры...,negative
Смешанные чувства от этой карикатуры...,neutral
Смешно),positive
Смотрю на игру и вижу смесь Ascendancy по продакшену и бухты торговцев по геймплею,neutral
"Смотря что означают кубики. Допустим жёлтые - это усталость от войны, а зелёные - это религиозное рвение. И тогда получается очень даже тематичненько)",neutral
Смотря что означают кубики...,neutral
Снова тратить деньги) уже 5 предзаказ будет 😆,positive
Со вторым сезоном КиК все плохо?,negative
Со слона 1 раз 4 урона нанесли,neutral
"Согласен цены огонь, думал будет дороже",positive
Сойдёт 8),neutral
"Соло, сразу мимо",negative
Спасибо,positive
Спасибо ☺️,positive
"Спасибо большое, честно говоря неожиданно )) Надеялся конечно...",positive
Спасибо большое! Уже ждем следующего мероприятия🫶🏻,positive
"Спасибо вам за локазизацию лучшей, по моему мнению, игры...",positive
"Спасибо Гага, что даёте возможность взять точечно только то, что хочется ❤️",positive
Спасибо Гаге!!!,positive
"спасибо за все, взял себе геймплейную волну, ширмы и миниатюры...",positive
"спасибо за все, взял себе геймплейную волну...",positive
Спасибо за инфу!),positive
Спасибо за конкурс! Был бы отличным подарком на день рождения),positive
"Спасибо за краткое описание допов 🙂 Я так понимаю, что другого игрового контента игра на данный момент и не имеет, верно?...",neutral
спасибо за ответ!,positive
"спасибо за стрим, отличных партий!",positive
Спасибо за цены! Но есть два вопроса...,neutral
"Спасибо, Артём! Ну очень интересно!",positive
"спасибо, будем ждать))",positive
"Спасибо, что услышали!! Лучшие!🙏🏻🧡🤗",positive
"Спасибо, это было великолепно! Низкий поклон организаторам ❤",positive
Спасибо!,positive
Спасибо!),positive
спасибо),positive
"Стальная крыса Гарри Гаррисона. Сейчас многое наивно, но все равно захватывающе и интересно",neutral
Стартаперы,neutral
Стоит ли ждать Unmatched Lee vs Ali?,neutral
Стоит ли от вас ждать свежевышедший гвинт?),neutral
"Стоит указать, что после оплаты форму записи на активности вы пришлёте не сразу...",neutral
Страница 12 в правилах),neutral
"странно, что в лайте и харде за первое место одинаковая награда...",negative
"странно, что в лайте и харде за первое место одинаковая награда...",neutral
"Странный бандл с апгрейд паком, учитывая, что ранее выходила версия игры, которой он не нужен ...",negative
Странный перевод! Unstoppable -это неудержимые. Как вы так перевели?,negative
"Стрим есть, а где розыгрыш?",negative
Стрим с допом и коопом будет?,neutral
Судя по названию трэшатина,neutral
"Судя по фото на BGG, рисунки на тайлах там не очень хорошо сочетаются (на левом верхнем хорошо видно). Я так понимаю с этим вряд ли будут что-то делать?",negative
Сундук к Арнаку,neutral
Супер! Это нам точно надо. У меня вопрос: в какие протекторы все это упаковывать?,positive
Супер! Это нам точно надо. У меня вопрос: в какие протекторы все это упаковывать. Вроде в комплекте нет специальных карманов куда карты вставляются.,neutral
"Суровые цены… выходят даже дороже, чем англ вариант на кикстартаре… Хотел брать фул фарш, а теперь задумался, может вообще ничего не брать",negative
"Суровые цены… Хотел брать фул фарш, а теперь задумался...",negative
Суровый рыжий мужичок ^^ Ждём лоты и цены. Прогрев засчитан 😊,positive
Сюда!!!,neutral
Сюдааааа,neutral
Т.е. больше одного урона боссу за раз нельзя нанести?,neutral
Тайлы можно чем защитить ?,neutral
Тайна третьей планеты,neutral
Тайна третьей планеты 🪐 😁,neutral
"Так если три не быстрых должно быть, то ещё одна нужна открыть!?",neutral
"Так и на сети бы скидку сделали, чего уж",negative
"Так и не ответили. Если замешать все допы, карты в базовую коробку поместятся?",neutral
Так как голосовать? ),neutral
так перекресток свободный могу в любой момент рисовать?) или все таки проезжая через универ?,neutral
"Так у вас же самих сотрудники по отпускам разъехались, надо было им с собой фигурки дать...",neutral
"Так шо же это получается надо два плеймата брать, а то и три?",neutral
"Так, ну ширмы я взяла, и с учётом списания бонусов это лучшие 390 рублей, которые я потратила)))) А вот по акрилу непонятно...",positive
Также успешно заказано),positive
Такое ощущение что механику тумана автоматически нужно включать сразу в базу...,positive
"Такое ощущение, словно локализаторам нечего рассказать про игру...",negative
Такой вопрос в апгрейд пак внесли изменения в планшет Эсмерии или нет?,neutral
"Такой вопрос, я оплатил, мне на почту только чек о покупке пришёл, там что-то ещё должно прийти,билеты там?",neutral
"Такс, правильно ли я поняла, что если я уже себе взяла ЗВеря 2.0 то мне имеет смысл в этой табличке смотреть только сюда?",neutral
"Тактики, это отдельный тип карты? и чем они отличаются от базовых или от врагов?",neutral
"Тактики, это отдельный тип карты? и чем они отличаются?",neutral
Творобушек,neutral
Тёма не сдавайся!,positive
Теме бы карты на мощь в начале,neutral
"Темная буря, это не тенегрив случайно?",neutral
теперь Артем можешь выдохнуть),positive
теперь музычка под мертвого монаха по течению,neutral
Теперь осталось дождаться,neutral
Терминатор 2,neutral
Терминатор первые 2 части,neutral
Тимофей когда поднимал уровень не нанес один урона.,neutral
Тимофей уровень забыли поднять.,neutral
"Тимофей, какой твой любимый босс?",neutral
Тимофей. Жуки за много жуков много бонусов. мусорщики дают скидки. а что делают остальные фракции?,neutral
Тимофей. какой был для тебя самый лёгкий бой и лёгкий босс?,neutral
Титан: После гибели Земли,neutral
то есть зеленые кубики стоит отделно пытаться соединять?,neutral
То есть по перекрестку с жд проходишь 2 раза,neutral
"То есть, предзаказа по ней не будет?",neutral
"То чувство, когда асеншен Инферно на складе у Гаги окажется раньше, чем тактикс приедет ко мне. На сдеке висит отправка, но не передали все еще 🫣🫠",negative
"То чувство, когда живёшь не в Питере. (((",negative
"То чувство, когда у тебя доставка бесплатная, а ты решил не брать",neutral
То-есть Орлеанский собор - это просто более простая версия обычного Орлеана для более младшего поколения?,neutral
"Товарищи, напомните склеротику - цвет коробки на что-то влияет?",neutral
Тогда какая ситуация может привести к концу колоды? Там половина хоть кончилась?,neutral
Тож надеюсь на хороший тираж. Фуллфарши люблю пипец.,positive
Тоже взяла бы делюкс,neutral
"Только два вопроса: 1. 10 вариантов сценария отличаются только тем, как расположены на карточке-поле элементы? 2. Если играть 2+ человек...",neutral
"Только на предзаказе вы потеряете 19900 рублей 🫣 и еще неизвестно сколько, когда наиграетесь и решите продать 🫠",negative
только у меня звук чуток запаздывает за картинкой?,negative
том третий стоял а будущих предзаказах,neutral
Топим за Шуру)),positive
Топлю за протекторы.,positive
"Тот неловкий момент, когда уже заказал эти стенды из-за бугра 😌",neutral
"Точнее вижу, что плеймат для Ascension есть в продаже, а для Inferno нет. Будет ли плеймат для Inferno продаваться отдельно?",neutral
"Точно, теперь понял",neutral
Традиционный вопрос по допам к Асенденси и Загадочным существам,neutral
Трамповский красный галстук - зачёт!,positive
Треккер босса продвинуть нудно после хода Тимофея?,neutral
Треш?,neutral
Трудно быть богом {Стругацкие,neutral
Турнир по игре «Шалаш» был бы интересным,positive
Тут можно набирать очки в битвах. Почему-то ребята мало сражались,neutral
Ты открываешь картинки и видишь правильные названия...,neutral
тяните меньшее количество жетонов и возвращаете с планшета столько сколько не добрали,neutral
у артема же еще одна руна оставалась...,neutral
У Артемия шикарная рубашка,positive
У вас коробочки не на магнитах будут?,neutral
У вас очень оригинально выглядит описание ссылки теперь),positive
"у вас самые красивые страницы предзаказов, на мировом уровне, удержаться очень сложно ❤️",positive
"У вас что, сайт с предзаказами и магазин — это два разных сайта, и на каждом своя регистрация?",neutral
"у Германа чисто Владивосток — дороги, которые никуда не ведут, леса, МГУ имени Невельского.",neutral
У дополнений самая грустная разница от РРЦ на предзаказе 😢,negative
У Инферно карты на русском будут?,neutral
У кепки однозначно вид не очень. Такую только деду моему носить😂,negative
У кого не хватает на mythwind го смотреть стрим по стае🐗,neutral
"У меня есть классная коробочка - моя первая игра в этом жанре. И она мне очень нравилась. Сейчас наигрались, конечно, но и продавать не хочется. В компанию к ней хочется именно зелёную. Ну и отдельные допчики бы...🙄 (я знаю что пока их не будет, но все равно хочу)",positive
У меня есть классная коробочка - моя первая игра в этом жанре... (длинный текст про зелёную и допчики),positive
у меня плохо ловит интернет:(,negative
"У меня поле в Ascension на братском языке. Готов продать коллекционерам, если это уникальный случай.",neutral
У меня со звуком нет проблем,positive
"уважаемая Маша, хотелось бы видеть больше информации в постах по дополнениям к Корпусу...",negative
Увидеть бы все аксессуары на фото,neutral
удобно ли карты мешаются(тосуются). когда их там много?,neutral
"Уже было куплено, поиграно и продано 😅",neutral
Уже заценили,positive
"Уже неделя прошла с вашего обещания отправить ?""",negative
"уже несколько отличных вечеров и ночей провели. классная игруха, классный продакшн",positive
Уже успели попробовать SETI! Отличная игра...,positive
Уже хочу эту игру. Буду надеяться на удачу),positive
"Уже чувствую ностальгию и погружение в кки, 10к+ за кучу карточек)",positive
"Узнаю клоуна, который рекламирует мобильную игру с фейковым Геймплеем",negative
Уиии Наполеоника!,positive
ура,positive
ура супер рука отрегулиловала микрофон,positive
Ура ура!!! 500 с человека или с команды?,neutral
"ура, 5:38. быстро закончили. Значит я скоро пойду на работу.",neutral
"ура, всех слышно)",positive
"Ура, заказала дорожные сети голубую коробочку😍",positive
Ура! Обзор!,positive
Ура!!! Шура победила!!,positive
Ура!!!!! Нэкодзима приехала!!!!!!!😃😃😃😍😘🥰🥳🥳🥳,positive
Ура!!!🎉,positive
"Урааа оно стартовало, это какой то праздник, два пркдзаказа топовых игр выпуска которых я ждал 3 года) Вторая игра: инновация Делюкс)",positive
"Урааа! Ждём рассылки, уже хочется игру пощупать)",positive
урааа),positive
ураааа,positive
"Урвала. На предзаказе засомневалась, а сейчас решила взять 😍",positive
Уродство,negative
Урон боссу наносится?,neutral
Урррра! 🎉✨❤️ Прошлый Настольный Петербург оказался лучшим мероприятием ГагаЛета...,positive
Урррра! 🎉✨❤️ Прошлый Настольный Петербург оказался лучшим мероприятием...,positive
условия розыгрыша назвали?,neutral
Успешно заказано),positive
Утренняя переписка с мамой сегодня превратилась в мем 😁,positive
"Уу, как интересно)",positive
Ух ты. Спасибо!,positive
Учавствую,neutral
Учавствую,positive
Участвуем 🍀🤞всем удачи,positive
Участвую,positive
Участвую,positive
Участвую 🍀,positive
Участвую 🍀,positive
Участвую в розыгрыше!,positive
"Участники предзаказа Ascension смотрят как игра появилась в магазинах и на Авито, а им до сих пор не пришёл трек-номер",negative
Участники предзаказа Ascension смотрят... а им до сих пор не пришёл трек-номер,negative
фабрика - повтор любого куба?,neutral
"Февраль, как долго…",neutral
"Фильм ""Гравитация""",neutral
ФОРТУНА - ПОРА!!!,positive
Фотки старые... Давно уже в продаже карточную Аниму не видел.,negative
Фу. Не люблю голубей. Крысы летающие.,negative
"Хааа, прям в самую серëдку! Именно так и есть. 😁",positive
хватит уже нейронный говноарт постить,negative
"Хенд Менеджментира, Ме Мо Рин",neutral
"Хех, название игры прям как край где я проживаю) Атмосферненько)",positive
"Хз, у меня +- комфортно",neutral
"Хм... А коробочки, что, не на магнитной застежке?",neutral
"Хм... Понаблюдаю... Может, заберу себе в коллекцию...",neutral
"Хм... похоже, на этот раз даже допы в розницу отъедут ._.",neutral
Хмм... а стрима не будет? Давненько уже стримов-то не было 🤔,neutral
Хмхмхмх.ширмы это интересно,neutral
Ход в Root такой типа... (длинное описание хода),neutral
Хола),neutral
Хорош!,positive
Хорошая шутка старой не бывает! 🤣,positive
Хороший матч,positive
"Хороший обзор, Игра заинтересовала. Буду ждать предзаказа",positive
"Хороший обзор, Игра заинтересовала. Буду ждать предзаказа (блин, какое-то хокку получилось 😄)",positive
Хорошо идёт предзаказ? 😊,neutral
Хорошо что не нравится),neutral
Хотел бы взять обычный асеншен но неопределенность с дополнениями отталкивает...,negative
Хотел бы взять обычный асеншен... но неопределенность с допами отталкивает,negative
Хотел взять mythwind... но очень нервничаю и переживаю...,negative
"Хотел взять базу, но с ""блестяшками"" не продается 🤨",negative
"Хотел взять, но, увидев цены, передумал.",negative
"Хотелось бы конечно какого-нибудь видео, которое более наглядно покажет различия между разными изданиями. Хочется коробочку, но какая подойдёт больше именно нашей ячейке не понятно",neutral
"Хотелось бы конечно какого-нибудь видео... Хочется коробочку, но какая подойдёт больше именно нашей ячейке не понятно",neutral
"Хотя Poker тож неплохо звучит 😁""",neutral
"Хочется сделать поле на неопрене, но и в пдф правилах оно при масштабировании сыпется на пиксели и сфотографировать нормально не получается",neutral
Хочу выиграть 🍀,neutral
Хочу выиграть в,neutral
"Хочу голубую, с рекам и озерами!",neutral
Хочу любую!👍,neutral
"Хочу отметить, что страница предзаказа сверстана просто чудесно. Похвалите ребят кто занимался сайтом.",neutral
Хочу передать привет всем ребятам и пожелать удачи на стриме.,neutral
Хочу познакомиться с ценами),neutral
Хочу фулфарш😁,neutral
Хочу хочу хочу 🫶,neutral
Царство падальщиков,neutral
Цееееныыыыыы😀,positive
Цеееныыы🥳🔥🔥🔥,positive
"Целуем, забираем работы фсё до единого 👍😘",positive
Цель: дожить до декабря,neutral
Цена 110-130₽ за шт у умельцев. И судя по видео качество не хуже.,positive
цена интересно,neutral
"Цена хороша, осталось только выбрать что нужно. 🤔",positive
Цены - моё почтение! 🤗,positive
Цены жесть конечно. С допами вообще страшно,negative
"Цены нам, Цены !",neutral
Цены не вкусные увы... Совсем,negative
Цены не те что ждали... Ещё и без биг бокса 🤨,negative
Ценыыыы. Нам нужны цеееенныыыыы))),neutral
"Чего артбук потеряли? Раскраска есть, артбука нет. Лол.",negative
"Чего промо никто не взял ? И что за проданые карты на промо, а не рынке?",negative
Человек-амфибия,neutral
Черепах ждем,neutral
черная 4,neutral
чёрная 6,neutral
"Чёт не пойму, как доставку оформить почтой или СДЭК.",neutral
чет падазрительна,negative
Чет уже хочу эту игру),positive
Четыре допа? Это какие?,neutral
"Чижик-пыжик, ты ли это!?",neutral
Чисто из-за цвета красную,neutral
"Чисто ради любопытства, рассматриваете новый доп к Ascendancy?",neutral
читать по губам надо?,negative
"чорт, проспал начало стрима. что пропустил?",neutral
что же добавили... интересно...,neutral
"Что за бот ""Полина""?",neutral
Что за голосование?),neutral
Что за жанр игры?,neutral
Что за игра?,neutral
Что за игра? Робинзон новый?,neutral
Что за Тайная жизнь духов? ... лишаете возможности?,neutral
Что насчёт Алтеи?,neutral
Что по максимум апокалипсис?) ...,neutral
Что по поводу протекторов? ...,neutral
Что по поводу черепашек?),neutral
что с допом к Мицелию?,neutral
Что со звуком?,negative
что такое универ,neutral
Что там с Карманный поединок?,neutral
Что то на ирландскую тему?,neutral
Что это за подделка рунбаунда),negative
"Что-то гага совсем разучилась в цены ... Похоже, эта гага сломалась",negative
"Что-то гага совсем разучилась в цены последнее время. Сначала корпус открытий на предзаказе дороже западной ррц, теперь вот это вот. Похоже, эта гага сломалась, несите следующую.",negative
Что-то про охотников за привидениями,neutral
"Чтош, надеюсь",neutral
Чувствую 6к гейминг.... :) очень хочу приятно удивиться ценам :)),neutral
"Чувствую, ассеншен ждёт коробок Инферно, чтобы лишний раз на сдек не тратиться",neutral
Чумааааа😍,positive
чупакабру вижу) и бороду) пандору не увидел),neutral
Чух Чух!!!... Эх жёлтую бы или зеленую,neutral
"Шикарная игра, рандомно купил в Севкабеле на фестивале, вся ячейка в восторге))",positive
Шикарная цена),positive
Ширмы и органайзеры,neutral
шпашибо,positive
шум да,neutral
шум появился,neutral
Шура желаю тебе победы,positive
"Шура, вперёд!",positive
"Шура, за жд - 10!",positive
"Шура, ты молодец)))",positive
Шурочка не подведи) Алга!,positive
Щит покупайте,neutral
Эдрская пушка... Как же мне больно за hedron cannon,negative
"Эй, не так быстро, я ещё не собралась, дайте 10 минут 😎",neutral
"Эй, ну подождите чутка, пусть дизайнер полностью восстановится. А то ж потом ещё Mythwind. Где на всё денежки взять?))))",neutral
Экзорцизм,neutral
Эксклюзив? Надо брать))),positive
Экспансия,neutral
Экспансия. И книги и сериал!,neutral
Энергия по описанию самая годная!,positive
Эрнесто Капибара,neutral
Эрнесто Капибара – ждууу!,positive
"Эрнесто Капибара, 100 проц) Победитель уже есть, отдайте коробку ему)",positive
эстакада может вести в стену?,neutral
Эсфирь Волкова,neutral
эт сценарий больно быстрый - всего 10 раундов 😐,negative
Эт я беру,positive
"Эта бомба норм вообще, ...",neutral
Эта та самая Cuba libre? 👀,neutral
Эта та самая Cuba libre? 👀не узнаю в гриме,neutral
Эти аксессуары так же подойдут и для Зверя 2.0?,neutral
Эти игры будут на геймс дей в сентябре в Москве?,neutral
"Это автобай, товарищи",positive
"Это больше на Гвинт похоже, т.к. цель набрать наибольшое количество очков.",neutral
Это БОМБА!!!,positive
"Это была бы приятная победа рандома) Предзаказ, в который я не вписался, но возможно, об этом пожалею потом😅",neutral
"Это вот вы меня подсадили на эту игру. А я других, в чем косвенно тоже виноваты вы. Несите теперь дополнения 😑",neutral
Это вот вы меня подсадили на эту игру... Несите теперь дополнения 😑,neutral
Это все круто но о чем игра? Где правила ?,neutral
это все хорошо) а когда там сам зверь приедет уже?,neutral
Это же просто в первый ход работает...,neutral
Это за место Куба либре? 😶‍🌫️,neutral
Это игра настольная,neutral
Это как монополия?,neutral
это как мтг?,neutral
Это мимо. давайте следующий,negative
Это мы берем,positive
Это мы берем. А допы только те что в видео будут? ...,neutral
Это мы репостим),neutral
Это нам надо !🔥,positive
Это новый пост или хорошо забытый старый?,neutral
Это она на озоне весит без имени ?😂,neutral
Это похоже на Таганрог!,neutral
это про игру где не возможно проиграть,neutral
это Саша,neutral
"Это соло, кооп или что?",neutral
Это Сусанин Маркс?,neutral
Это типа детектива игра на разовое прохождение или можно повторно перепроходить игру ?,neutral
Это фундаментальные законы мироздания. И это не шутка.,neutral
"Эту семейку, я пожалуй пропущу.",negative
"Эх не успели с этой игрой угнаться за трендом, нужно было делать Лабубу, а хотя и этот тренд прошел 😁",neutral
Эх по мойму первое что надо писать ... Новая волна: геймплейная ...,neutral
"Эх по мойму первое что надо писать во всех этих вторых волнах, компаний дополнений...",neutral
"Эх слишком очевидно, что Экзорцизм.",neutral
"Эх, а я думал, что дополнение к ""Лихолетью""...",neutral
"Эх, все ещё жду следующую часть Максимального Апокалипсиса",neutral
"Эх, дорого для меня. Думал учитывая цены ретейла за рубежом думал что цены будут дешевле на предзаказе(",negative
"Эх, жалко что только сет ротейшн, допчик с нпс хотелось бы :(",negative
"Эх, как знал что не выиграю и уже купил полный фарш.",neutral
"Эх, не успели к дню рождения совсем чуть чуть)...",neutral
"Эх, придётся таки платить :о) Поздравляю победителя...",positive
"Эх, работаю в этот раз",neutral
"Эх, снова не карточная война кольца (доп)🥲.",negative
"Эх, уже взял фф с миньками",neutral
эх. значит я не правильно определил человека по имени. Блэх.,neutral
Эх. Началось действительно хобби в магазине на пионерской. Только в другом здании тогда были ;),neutral
Эх... Опять максимум апокалипсис сдвинулся...,negative
"Эхб, Максимум апокалипсис все же не летом😸 Ждем Battlecon)🔥",neutral
"Эхе-хе, все ж таки засада с плейматами сыграла... похоже, оказалось 🙈",negative
Эээ... И всё?,neutral
Ээээээ куда?,neutral
"Юмор совсем не мой в игре, хоть и игра выглядит интересно. Надеюсь, в рознице что-то останется...",negative
Я бессознательное в фулфарше дешевле брал...,neutral
Я бессознательное в фулфарше дешевле брал...,negative
Я буду играть с вами),positive
Я буду рад любой коробочке!,positive
Я В НЕГО ВЕРИЛ!!!,positive
"Я в обсуждении вопрос по правилам задал, а вы не отвечаете. 😒 ... 😊",negative
я верил в игрока справа от Марии!...,neutral
я верил в игрока справа от я верил в игрока справа от Марии! Но я отзеркалил это право и попал в Тяжёлую пехоту.,neutral
Я вот мельком глянул правила той и другой коробки...,neutral
Я выберу не покупать роллэндрайт😌,negative
Я выберу не покупать роллэндрайт😌,neutral
Я готов. Зелёная.,positive
я думал любой перекресток через универ,neutral
"Я думал, что закрыл все свои потребности в играх...",positive
я её хочу!,positive
"Я ждал этого 4, нет 5000 лет 🔥",neutral
"Я же говорил, что он не использовал всю силу",neutral
Я за Шурочку,positive
"Я заказал, ещё вчера, но меня до сих пор мучает вопрос, зачем при дозаказе, нужно выбирать почту России...",negative
Я заметил все игры этого автора по хорошим ценам идут,positive
Я игру попробовал. Определённо очень необычная игра. За счёт реалтаймовой фазы сильно не должна затягиваться...,neutral
"я испугалась, что второй видос открыла, ахахаха",neutral
"Я капибасеншен, лежу на складе и не могу добраться до СДЕКа",negative
"Я конечно все понимаю, современные реалии и все такое, но 4к за такую простую игру с минимальным количеством внутрянки, за что там платить?)",negative
